number_of_reviews,minimum_nights,calculated_host_listings_count,availability_365,price,room_type,neighbourhood,neighbourhood_group
0.0,0.14285714285714285,0.0,0.0,400,1,14,1
0.004769475357710652,0.2857142857142857,0.0,0.0,70,0,12,0
0.009538950715421305,0.14285714285714285,0.0,0.0,119,1,28,1
0.003179650238473768,0.0,0.0,0.0,10,2,7,1
0.022257551669316377,0.07142857142857142,0.0,0.2054794520547945,375,1,13,0
0.003179650238473768,0.14285714285714285,0.0,0.0,175,1,14,1
0.001589825119236884,0.9285714285714286,0.0,0.0,200,1,68,1
0.003179650238473768,0.07142857142857142,0.0,0.0,45,0,21,0
0.025437201907790145,0.0,0.0,0.4876712328767123,150,1,139,2
0.0,0.07142857142857142,0.0,0.0,55,0,79,0
0.004769475357710652,0.14285714285714285,0.3333333333333333,0.0,60,0,21,0
0.08267090620031797,0.07142857142857142,0.0,0.0,250,1,51,1
0.13672496025437203,0.07142857142857142,0.3333333333333333,0.2219178082191781,36,0,6,0
0.0,0.0,0.0,0.0,59,0,31,2
0.0,0.0,0.0,0.0,39,0,15,0
0.006359300476947536,0.14285714285714285,0.0,0.0,99,1,18,1
0.13513513513513514,0.0,0.0,0.8986301369863013,50,0,127,4
0.006359300476947536,0.07142857142857142,0.0,0.0,155,1,15,0
0.012718600953895072,0.0,0.0,0.24383561643835616,166,0,56,2
0.025437201907790145,0.0,0.0,0.0,40,0,103,2
0.02702702702702703,0.14285714285714285,0.3333333333333333,0.24657534246575344,135,0,25,2
0.0,0.14285714285714285,0.0,0.0,40,0,6,0
0.022257551669316377,0.21428571428571427,0.0,0.021917808219178082,140,1,34,0
0.004769475357710652,0.0,0.0,0.0,120,1,2,1
0.001589825119236884,0.07142857142857142,0.6666666666666667,0.3780821917808219,37,2,6,0
0.001589825119236884,0.6428571428571428,0.0,0.0,50,0,21,0
0.001589825119236884,0.0,0.3333333333333333,0.0,103,0,27,1
0.001589825119236884,0.0,0.3333333333333333,0.0,125,0,27,1
0.028616852146263912,0.14285714285714285,0.3333333333333333,0.0,65,0,15,0
0.43243243243243246,0.0,0.0,0.15342465753424658,79,1,124,2
0.011128775834658189,0.07142857142857142,0.0,0.0,189,1,14,1
0.0985691573926868,0.0,0.0,0.9205479452054794,250,1,103,2
0.08108108108108109,0.0,0.0,0.4712328767123288,100,0,28,1
0.03815580286168522,0.0,0.0,0.0,105,1,8,1
0.017488076311605726,0.07142857142857142,0.0,0.0,36,0,2,1
0.0,0.14285714285714285,0.0,0.0,45,0,22,0
0.0,0.21428571428571427,0.0,0.0,70,0,6,0
0.07790143084260732,0.14285714285714285,0.0,0.5917808219178082,99,0,7,1
0.11128775834658189,0.07142857142857142,0.3333333333333333,0.06027397260273973,95,1,12,0
0.08426073131955486,0.07142857142857142,0.0,0.663013698630137,48,0,30,1
0.009538950715421305,0.6428571428571428,0.0,0.030136986301369864,126,1,3,0
0.12559618441971385,0.07142857142857142,0.0,0.1178082191780822,135,0,52,1
0.015898251192368842,0.07142857142857142,0.0,0.18082191780821918,100,0,4,1
0.006359300476947536,0.07142857142857142,0.0,0.0,126,1,12,0
0.015898251192368842,0.14285714285714285,0.3333333333333333,0.24383561643835616,150,1,28,1
0.06359300476947537,0.0,0.0,0.1178082191780822,49,0,14,1
0.030206677265500796,0.07142857142857142,0.0,0.2547945205479452,139,1,10,0
0.003179650238473768,0.14285714285714285,0.0,0.0,65,0,14,1
0.006359300476947536,0.21428571428571427,0.6666666666666667,0.0,40,0,16,0
0.007949125596184421,0.6428571428571428,0.0,0.0,250,1,8,1
0.21780604133545312,0.07142857142857142,0.0,0.005479452054794521,125,1,36,0
0.08744038155802862,0.21428571428571427,0.0,0.18904109589041096,85,1,160,2
0.011128775834658189,0.4285714285714286,0.0,0.136986301369863,210,1,3,0
0.0397456279809221,0.4285714285714286,0.3333333333333333,0.11506849315068493,60,0,19,1
0.0,0.0,0.0,0.0,100,0,26,1
0.001589825119236884,0.14285714285714285,0.0,0.0,85,1,192,4
0.0,0.2857142857142857,0.0,0.0,99,0,56,2
0.007949125596184421,0.2857142857142857,0.0,0.0,35,0,6,0
0.017488076311605726,0.2857142857142857,0.6666666666666667,0.15342465753424658,60,0,6,0
0.014308426073131956,0.14285714285714285,0.0,0.005479452054794521,225,1,12,0
0.0,0.9285714285714286,0.0,0.0,112,1,12,0
0.03656597774244833,0.14285714285714285,0.0,0.6493150684931507,250,1,8,1
0.025437201907790145,0.14285714285714285,0.3333333333333333,0.0136986301369863,60,1,6,0
0.07472178060413355,0.0,0.0,0.057534246575342465,62,0,6,0
0.03497615262321145,0.07142857142857142,0.0,0.452054794520548,250,1,19,1
0.011128775834658189,0.2857142857142857,0.0,0.038356164383561646,150,1,3,0
0.06677265500794913,0.14285714285714285,0.0,0.2,180,1,13,0
0.004769475357710652,0.07142857142857142,0.0,0.0,173,1,19,1
0.001589825119236884,0.07142857142857142,0.3333333333333333,0.0,60,0,56,2
0.046104928457869634,0.0,0.0,0.9835616438356164,85,0,2,1
0.006359300476947536,0.14285714285714285,0.0,0.0,150,1,18,1
0.02384737678855326,0.07142857142857142,0.0,0.0,250,1,9,1
0.030206677265500796,0.07142857142857142,0.0,0.0,28,0,30,1
0.004769475357710652,0.07142857142857142,0.0,0.0,60,0,56,2
0.046104928457869634,0.0,1.0,0.873972602739726,25,0,70,0
0.09697933227344993,0.07142857142857142,0.0,0.4547945205479452,256,1,90,0
0.017488076311605726,0.21428571428571427,0.0,0.0,70,0,2,1
0.001589825119236884,0.2857142857142857,0.0,0.0,70,1,15,0
0.0,0.3571428571428571,0.6666666666666667,0.0,105,1,16,0
0.009538950715421305,0.0,0.0,0.0,65,0,2,1
0.0,0.2857142857142857,0.0,0.0,85,1,39,2
0.009538950715421305,0.6428571428571428,0.0,0.0,72,0,19,1
0.003179650238473768,0.07142857142857142,0.0,0.0,40,2,18,1
0.007949125596184421,0.14285714285714285,0.0,0.03561643835616438,80,0,12,0
0.011128775834658189,0.07142857142857142,0.0,0.0,230,1,8,1
0.006359300476947536,0.0,0.3333333333333333,0.0,119,1,2,1
0.17011128775834658,0.0,0.6666666666666667,0.2191780821917808,389,1,6,0
0.006359300476947536,0.07142857142857142,0.0,0.0,180,1,52,1
0.004769475357710652,0.14285714285714285,0.0,0.0,40,0,20,0
0.0,0.2857142857142857,0.0,0.2273972602739726,300,1,8,1
0.03656597774244833,0.14285714285714285,0.3333333333333333,0.010958904109589041,135,0,8,1
0.001589825119236884,0.14285714285714285,0.0,0.0,139,1,48,1
0.033386327503974564,0.0,0.0,0.5150684931506849,50,2,30,1
0.02702702702702703,0.0,0.0,0.0,54,0,8,1
0.0,0.14285714285714285,0.0,0.0,38,0,2,1
0.13195548489666137,0.0,0.6666666666666667,0.4301369863013699,99,0,7,1
0.11605723370429254,0.0,0.6666666666666667,0.936986301369863,99,0,7,1
0.1478537360890302,0.07142857142857142,0.3333333333333333,0.8849315068493151,82,0,4,1
0.0,0.6428571428571428,0.0,0.0,65,1,87,2
0.20667726550079493,0.0,1.0,0.18904109589041096,65,0,6,0
0.007949125596184421,0.07142857142857142,0.0,0.0821917808219178,225,1,27,1
0.006359300476947536,0.0,0.0,0.4904109589041096,165,0,4,1
0.014308426073131956,0.07142857142857142,0.3333333333333333,0.0,149,0,19,1
0.0,0.21428571428571427,0.0,0.0,52,0,84,0
0.02702702702702703,0.14285714285714285,0.0,0.7178082191780822,248,1,87,2
0.003179650238473768,0.07142857142857142,0.0,0.0,44,0,21,0
0.07631160572337044,0.0,0.0,0.904109589041096,150,1,90,0
0.04292527821939587,0.07142857142857142,0.3333333333333333,0.1095890410958904,89,0,6,0
0.0,0.2857142857142857,0.0,0.0,350,1,5,1
0.20190779014308427,0.0,0.0,0.810958904109589,900,0,63,2
0.02384737678855326,0.07142857142857142,0.0,0.0136986301369863,275,1,5,1
0.007949125596184421,0.07142857142857142,0.0,0.0,115,1,24,0
0.003179650238473768,0.14285714285714285,0.0,0.23013698630136986,100,0,21,0
0.05246422893481718,0.07142857142857142,0.0,0.684931506849315,200,1,8,1
0.001589825119236884,0.14285714285714285,0.3333333333333333,0.0,39,0,22,0
0.009538950715421305,0.0,0.3333333333333333,0.5835616438356165,275,1,6,0
0.0,0.07142857142857142,0.3333333333333333,0.0,70,0,22,0
0.03815580286168522,0.0,0.0,0.0547945205479452,50,0,73,0
0.006359300476947536,0.14285714285714285,0.0,0.18904109589041096,79,0,12,0
0.044515103338632754,0.07142857142857142,0.0,0.22465753424657534,80,0,29,0
0.09220985691573927,0.14285714285714285,0.0,0.07123287671232877,110,1,26,1
0.006359300476947536,0.14285714285714285,0.0,0.8931506849315068,167,1,24,0
0.014308426073131956,0.07142857142857142,0.0,0.0,145,1,19,1
0.12877583465818762,0.07142857142857142,0.0,0.336986301369863,174,1,6,0
0.001589825119236884,0.0,0.0,0.0,119,1,49,2
0.012718600953895072,0.0,0.0,0.4794520547945206,62,0,72,4
0.0,0.0,0.0,0.0,65,0,21,0
0.05087440381558029,0.0,1.0,0.9753424657534246,60,0,37,2
0.11128775834658189,0.14285714285714285,0.0,0.4876712328767123,139,1,20,0
0.011128775834658189,0.14285714285714285,0.6666666666666667,0.9945205479452055,200,1,100,0
0.0,0.07142857142857142,0.3333333333333333,0.0,130,1,4,1
0.007949125596184421,0.3571428571428571,0.3333333333333333,0.8246575342465754,43,0,15,0
0.001589825119236884,0.07142857142857142,0.0,0.0,80,1,0,0
0.007949125596184421,0.07142857142857142,0.0,0.0,180,1,8,1
0.02702702702702703,0.14285714285714285,0.0,0.0,75,0,28,1
0.0,0.07142857142857142,0.3333333333333333,0.0,176,1,4,1
0.0,0.4285714285714286,0.0,0.0,49,0,6,0
0.011128775834658189,0.21428571428571427,0.0,0.0,200,1,28,1
0.05246422893481718,0.21428571428571427,0.0,0.5452054794520548,95,1,6,0
0.055643879173290944,0.14285714285714285,0.0,0.0,80,0,51,1
0.003179650238473768,0.4285714285714286,1.0,0.9397260273972603,32,2,117,0
0.001589825119236884,0.4285714285714286,1.0,0.8767123287671232,32,2,117,0
0.16534181240063595,0.14285714285714285,0.0,0.8027397260273973,275,1,31,2
0.003179650238473768,0.2857142857142857,0.0,0.0,70,1,12,0
0.18600953895071543,0.0,1.0,0.6821917808219178,70,0,23,1
0.001589825119236884,0.14285714285714285,0.0,0.4931506849315069,400,1,1,1
0.003179650238473768,0.07142857142857142,0.0,0.0,100,1,9,1
0.0,0.07142857142857142,0.0,0.0,125,1,23,1
0.012718600953895072,0.0,0.0,0.021917808219178082,100,0,15,0
0.001589825119236884,0.4285714285714286,0.0,0.0,36,0,15,0
0.0,0.0,0.0,0.0,100,0,95,2
0.006359300476947536,0.07142857142857142,0.0,0.38904109589041097,175,1,8,1
0.29411764705882354,0.0,0.3333333333333333,0.2,93,1,25,2
0.046104928457869634,0.07142857142857142,0.3333333333333333,0.4876712328767123,150,0,62,2
0.0,0.0,0.0,0.0,85,1,22,0
0.0,0.0,0.0,0.0,60,0,4,1
0.017488076311605726,0.14285714285714285,0.0,0.0,175,1,11,1
0.028616852146263912,0.14285714285714285,0.3333333333333333,0.0,129,0,1,1
0.1192368839427663,0.2857142857142857,0.3333333333333333,0.7616438356164383,225,1,12,0
0.003179650238473768,0.14285714285714285,0.0,0.0,68,1,2,1
0.03656597774244833,0.0,0.0,0.0,250,1,64,1
0.03656597774244833,0.4285714285714286,0.0,0.06027397260273973,49,1,87,2
0.0,0.07142857142857142,0.6666666666666667,0.0,77,0,10,0
0.009538950715421305,0.07142857142857142,0.0,0.0,400,1,12,0
0.006359300476947536,0.0,0.0,0.0,80,0,19,1
0.0,0.14285714285714285,0.0,0.2273972602739726,340,0,29,0
0.21303656597774245,0.07142857142857142,0.0,0.8273972602739726,135,1,21,0
0.20349761526232116,0.0,0.0,0.6547945205479452,220,1,53,1
0.16057233704292528,0.0,1.0,0.7041095890410959,60,0,9,1
0.0,0.0,0.0,0.0,300,0,7,1
0.0,0.0,0.0,0.0,100,0,83,2
0.003179650238473768,0.07142857142857142,0.0,0.06027397260273973,140,0,14,1
0.0,0.14285714285714285,0.0,0.0,90,0,3,0
0.11128775834658189,0.0,1.0,0.23287671232876714,54,0,37,2
0.017488076311605726,0.5714285714285714,0.0,0.6410958904109589,91,1,24,0
0.0,0.2857142857142857,0.0,0.0,99,0,20,0
0.13195548489666137,0.07142857142857142,0.6666666666666667,0.5506849315068493,200,1,10,0
0.20508744038155804,0.0,0.0,0.07671232876712329,70,0,19,1
0.057233704292527825,0.07142857142857142,0.0,0.3178082191780822,77,0,2,1
0.003179650238473768,0.14285714285714285,0.0,0.0,100,1,28,1
0.0,0.21428571428571427,0.0,0.0,67,0,12,0
0.003179650238473768,0.2857142857142857,0.3333333333333333,0.0,70,0,6,0
0.0492845786963434,0.14285714285714285,0.0,0.03561643835616438,250,1,12,0
0.006359300476947536,0.14285714285714285,0.0,0.0,175,1,7,1
0.0397456279809221,0.5,0.0,0.0273972602739726,106,0,52,1
0.003179650238473768,0.0,0.0,0.0,49,0,3,0
0.014308426073131956,0.07142857142857142,0.0,0.0,200,1,12,0
0.007949125596184421,0.14285714285714285,0.0,0.0,100,1,15,0
0.0,0.21428571428571427,0.0,0.0,140,1,14,1
0.0,0.14285714285714285,0.0,0.0,125,1,32,0
0.009538950715421305,0.07142857142857142,0.0,0.0,45,0,6,0
0.10333863275039747,0.07142857142857142,0.0,0.14794520547945206,94,0,8,1
0.006359300476947536,0.07142857142857142,0.0,0.0,75,0,56,2
0.0985691573926868,0.0,0.3333333333333333,0.7068493150684931,79,0,28,1
0.0,0.07142857142857142,0.0,0.0,145,1,26,1
0.001589825119236884,0.07142857142857142,0.0,0.0,40,0,44,2
0.13195548489666137,0.07142857142857142,0.0,0.526027397260274,34,2,21,0
0.001589825119236884,0.4285714285714286,0.0,0.0,45,0,17,0
0.004769475357710652,0.07142857142857142,0.0,0.0,32,0,6,0
0.020667726550079493,0.07142857142857142,0.0,0.9972602739726028,75,0,144,4
0.03656597774244833,0.14285714285714285,0.0,0.0,110,0,56,2
0.20667726550079493,0.07142857142857142,0.0,0.4575342465753425,264,1,12,0
0.022257551669316377,0.4285714285714286,0.0,0.17534246575342466,120,0,53,1
0.16057233704292528,0.0,0.0,0.8438356164383561,155,1,103,2
0.0,0.0,0.0,0.0,157,0,23,1
0.001589825119236884,0.07142857142857142,0.0,0.0,29,0,141,4
0.011128775834658189,0.07142857142857142,0.0,0.0,160,1,28,1
0.033386327503974564,0.07142857142857142,0.0,0.7890410958904109,150,1,83,2
0.10810810810810811,0.14285714285714285,1.0,0.3506849315068493,100,1,6,0
0.007949125596184421,0.21428571428571427,0.0,0.021917808219178082,150,1,19,1
0.0,0.0,0.3333333333333333,0.0,160,0,4,1
0.020667726550079493,0.21428571428571427,0.0,0.0136986301369863,85,0,113,0
0.003179650238473768,0.07142857142857142,0.0,0.0,85,0,4,1
0.0,0.14285714285714285,0.0,0.0,100,1,6,0
0.001589825119236884,0.4285714285714286,0.0,0.04657534246575343,45,0,2,1
0.0,0.0,0.0,0.0,250,1,11,1
0.004769475357710652,0.0,0.3333333333333333,0.0,165,0,4,1
0.03497615262321145,0.0,0.3333333333333333,0.4849315068493151,60,0,46,2
0.003179650238473768,0.2857142857142857,0.0,0.0,101,0,8,1
0.004769475357710652,0.4285714285714286,0.0,0.0,50,0,60,1
0.0,0.2857142857142857,0.0,0.0,55,0,15,0
0.07154213036565978,0.07142857142857142,0.0,0.6876712328767123,100,0,12,0
0.0,0.07142857142857142,0.0,0.0,200,1,20,0
0.006359300476947536,0.14285714285714285,0.0,0.0,44,0,6,0
0.006359300476947536,0.07142857142857142,0.0,0.0,90,0,28,1
0.0,0.07142857142857142,0.0,0.0,105,0,14,1
0.11764705882352942,0.07142857142857142,0.3333333333333333,0.08493150684931507,215,1,12,0
0.10810810810810811,0.07142857142857142,0.3333333333333333,0.7205479452054795,150,1,21,0
0.004769475357710652,0.07142857142857142,0.0,0.0,150,1,28,1
0.0,0.0,0.0,0.0,99,1,39,2
0.006359300476947536,0.07142857142857142,0.0,0.0,155,1,14,1
0.11764705882352942,0.07142857142857142,0.0,0.2136986301369863,100,1,70,0
0.006359300476947536,0.07142857142857142,0.3333333333333333,0.2356164383561644,115,1,24,0
0.0699523052464229,0.0,0.0,0.24657534246575344,59,2,15,0
0.0,0.0,0.0,0.0,275,1,13,0
0.004769475357710652,0.14285714285714285,0.0,0.03287671232876713,110,1,12,0
0.006359300476947536,0.6428571428571428,0.0,0.0,150,1,25,2
0.0699523052464229,0.07142857142857142,0.6666666666666667,0.21095890410958903,75,0,2,1
0.01907790143084261,0.07142857142857142,0.0,0.0,100,0,14,1
0.012718600953895072,0.0,0.3333333333333333,0.24657534246575344,175,0,8,1
0.0794912559618442,0.0,0.0,0.1178082191780822,90,0,79,0
0.0,0.4285714285714286,0.0,0.0,250,1,15,0
0.13513513513513514,0.07142857142857142,0.0,0.36164383561643837,150,1,46,2
0.003179650238473768,0.14285714285714285,0.0,0.0,148,1,28,1
0.17011128775834658,0.07142857142857142,0.0,0.12602739726027398,100,1,21,0
0.13513513513513514,0.0,0.0,0.4136986301369863,188,1,37,2
0.006359300476947536,0.21428571428571427,0.0,0.008219178082191782,43,0,20,0
0.015898251192368842,0.21428571428571427,0.0,0.0,200,1,28,1
0.0492845786963434,0.21428571428571427,0.3333333333333333,0.5150684931506849,120,0,2,1
0.0,0.4285714285714286,0.0,0.0,51,0,6,0
0.001589825119236884,0.14285714285714285,0.0,0.0,42,0,12,0
0.006359300476947536,0.14285714285714285,0.0,0.0,60,0,20,0
0.0,0.0,0.0,0.0,250,2,14,1
0.006359300476947536,0.07142857142857142,0.0,0.0,140,1,39,2
0.044515103338632754,0.0,0.0,0.0,116,1,8,1
0.0,0.14285714285714285,0.0,0.0,215,1,30,1
0.004769475357710652,0.0,0.0,0.0,181,1,16,0
0.014308426073131956,0.07142857142857142,0.0,0.021917808219178082,70,0,30,1
0.09538950715421304,0.07142857142857142,0.3333333333333333,0.873972602739726,105,1,63,2
0.012718600953895072,0.0,0.0,0.0,55,0,26,1
0.0397456279809221,0.3571428571428571,0.0,0.7287671232876712,163,1,7,1
0.007949125596184421,0.0,0.0,0.0,75,0,25,2
0.10651828298887123,0.0,0.3333333333333333,0.9589041095890412,225,1,34,0
0.001589825119236884,0.4285714285714286,0.0,0.27123287671232876,110,0,7,1
0.08108108108108109,0.0,0.0,0.043835616438356165,29,0,84,0
0.07154213036565978,0.0,0.0,0.0,102,1,102,1
0.08744038155802862,0.07142857142857142,0.0,0.7698630136986302,350,1,79,0
0.009538950715421305,0.9285714285714286,0.0,0.0,69,0,2,1
0.17329093799682035,0.2857142857142857,0.0,0.5534246575342466,130,1,28,1
0.003179650238473768,0.07142857142857142,0.0,0.0,140,1,80,4
0.0,0.3571428571428571,0.0,0.0,84,1,15,0
0.0,0.6428571428571428,0.0,0.0,145,1,12,0
0.020667726550079493,0.2857142857142857,0.3333333333333333,0.038356164383561646,100,1,98,4
0.004769475357710652,0.07142857142857142,0.6666666666666667,0.9972602739726028,125,0,63,2
0.001589825119236884,0.0,1.0,0.23835616438356164,125,0,4,1
0.08426073131955486,0.0,0.0,0.0,60,1,106,2
0.0397456279809221,0.07142857142857142,0.3333333333333333,0.0,88,0,10,0
0.0906200317965024,0.0,0.6666666666666667,0.10684931506849316,39,0,157,4
0.13195548489666137,0.14285714285714285,0.0,0.04657534246575343,48,1,15,0
0.05405405405405406,0.0,0.6666666666666667,0.9178082191780822,60,0,149,2
0.001589825119236884,0.0,0.0,0.0,75,1,4,1
0.017488076311605726,0.07142857142857142,0.0,0.0136986301369863,55,0,6,0
0.012718600953895072,0.14285714285714285,0.0,0.0,117,1,28,1
0.014308426073131956,0.0,0.0,0.0,120,0,12,0
0.004769475357710652,0.0,0.3333333333333333,0.0,52,0,21,0
0.004769475357710652,0.07142857142857142,0.0,0.0,42,0,30,1
0.017488076311605726,0.07142857142857142,0.0,0.32054794520547947,142,1,62,2
0.004769475357710652,0.21428571428571427,0.0,0.0,80,0,28,1
0.012718600953895072,0.14285714285714285,0.0,0.0958904109589041,42,0,12,0
0.03815580286168522,0.07142857142857142,1.0,0.0,90,0,22,0
0.001589825119236884,0.0,0.3333333333333333,0.0,50,0,15,0
0.006359300476947536,0.21428571428571427,0.3333333333333333,0.0,52,0,21,0
0.0,0.07142857142857142,0.0,0.5616438356164384,350,1,50,1
0.07790143084260732,0.07142857142857142,0.0,0.9506849315068493,125,1,61,2
0.1399046104928458,0.0,0.3333333333333333,0.0,105,0,7,1
0.14308426073131955,0.07142857142857142,0.0,0.5534246575342466,100,1,6,0
0.022257551669316377,0.14285714285714285,0.0,0.0,45,0,21,0
0.004769475357710652,0.21428571428571427,0.0,0.0,50,0,12,0
0.001589825119236884,0.0,0.0,0.0,60,0,6,0
0.07313195548489666,0.0,0.0,0.016438356164383564,80,0,1,1
0.001589825119236884,0.07142857142857142,0.0,0.0,180,1,9,1
0.0,0.07142857142857142,0.0,0.0,550,1,27,1
0.003179650238473768,0.07142857142857142,0.3333333333333333,0.0,70,2,65,4
0.057233704292527825,0.07142857142857142,0.3333333333333333,0.14246575342465753,60,0,12,0
0.0,0.14285714285714285,0.0,0.0,55,0,6,0
0.004769475357710652,0.0,0.0,0.0,40,0,6,0
0.08744038155802862,0.14285714285714285,0.0,0.20273972602739726,99,1,6,0
0.08267090620031797,0.07142857142857142,0.0,0.07671232876712329,125,0,23,1
0.017488076311605726,0.0,1.0,0.2136986301369863,34,0,93,3
0.025437201907790145,0.14285714285714285,0.0,0.0,100,1,2,1
0.1478537360890302,0.07142857142857142,0.0,0.35342465753424657,115,0,2,1
0.17488076311605724,0.07142857142857142,0.0,0.0,200,1,19,1
0.003179650238473768,0.14285714285714285,0.0,0.0,50,0,6,0
0.12400635930047696,0.14285714285714285,0.0,0.6356164383561644,220,1,19,1
0.01907790143084261,0.0,0.0,0.10684931506849316,50,0,6,0
0.003179650238473768,0.07142857142857142,0.0,0.0,275,1,38,0
0.03497615262321145,0.14285714285714285,0.0,0.0,200,1,12,0
0.11446740858505565,0.0,0.0,0.0,115,0,21,0
0.20826709062003182,0.0,0.3333333333333333,0.3506849315068493,60,0,29,0
0.003179650238473768,0.07142857142857142,0.0,0.0,54,0,20,0
0.003179650238473768,0.14285714285714285,0.0,0.6602739726027397,55,0,21,0
0.020667726550079493,0.14285714285714285,0.0,0.0,44,0,6,0
0.004769475357710652,0.0,0.0,0.010958904109589041,70,1,24,0
0.0,0.07142857142857142,0.6666666666666667,0.4904109589041096,2500,0,138,4
0.07790143084260732,0.21428571428571427,0.3333333333333333,0.008219178082191782,135,1,33,0
0.006359300476947536,0.4285714285714286,0.0,0.0,138,1,23,1
0.028616852146263912,0.07142857142857142,0.0,0.0,115,0,9,1
0.0,0.0,0.3333333333333333,1.0,70,0,183,2
0.09538950715421304,0.07142857142857142,0.0,0.25753424657534246,150,1,4,1
0.001589825119236884,0.0,0.0,0.0,170,1,6,0
0.0,1.0,0.0,0.23835616438356164,400,1,28,1
0.0,0.14285714285714285,0.0,0.0,95,1,44,2
0.0,0.0,0.0,0.0,50,0,6,0
0.011128775834658189,0.0,0.0,0.0,65,0,12,0
0.028616852146263912,0.07142857142857142,0.0,0.0,102,1,2,1
0.012718600953895072,0.2857142857142857,0.0,0.0,175,1,21,0
0.025437201907790145,0.07142857142857142,0.0,0.0,275,1,7,1
0.05246422893481718,0.07142857142857142,0.0,0.7315068493150685,145,1,28,1
0.01907790143084261,0.21428571428571427,0.0,0.33972602739726027,700,1,77,1
0.003179650238473768,0.2857142857142857,0.6666666666666667,0.7287671232876712,239,1,68,1
0.17806041335453102,0.07142857142857142,0.0,0.2821917808219178,65,1,18,1
0.004769475357710652,0.21428571428571427,0.0,0.9123287671232877,250,1,6,0
0.11764705882352942,0.14285714285714285,0.0,0.21643835616438356,90,0,12,0
0.10651828298887123,0.07142857142857142,0.3333333333333333,0.4684931506849315,85,1,6,0
0.033386327503974564,0.07142857142857142,0.0,0.024657534246575342,170,1,38,0
0.041335453100158986,0.0,0.0,0.0,60,0,4,1
0.012718600953895072,0.0,0.3333333333333333,0.24383561643835616,50,0,54,0
0.0,0.14285714285714285,0.0,0.0,60,0,21,0
0.004769475357710652,0.14285714285714285,0.0,0.0,152,1,36,0
0.08744038155802862,0.07142857142857142,0.0,0.8712328767123287,62,0,83,2
0.001589825119236884,0.21428571428571427,0.0,0.1506849315068493,70,0,21,0
0.0,0.07142857142857142,0.0,0.0547945205479452,99,1,15,0
0.001589825119236884,0.07142857142857142,0.0,0.0,150,1,14,1
0.057233704292527825,0.07142857142857142,0.0,0.15342465753424658,100,1,54,0
0.05405405405405406,0.0,0.3333333333333333,0.9808219178082191,110,0,62,2
0.009538950715421305,0.07142857142857142,0.0,0.0,60,0,12,0
0.001589825119236884,0.07142857142857142,0.0,0.0,700,1,27,1
0.0,0.14285714285714285,0.0,0.0,100,0,4,1
0.009538950715421305,0.14285714285714285,0.0,0.0,73,0,19,1
0.1192368839427663,0.14285714285714285,0.0,0.1643835616438356,100,1,19,1
0.09379968203497616,0.14285714285714285,0.0,0.11506849315068493,58,1,142,4
0.003179650238473768,0.0,0.0,0.0,200,1,15,0
0.007949125596184421,0.07142857142857142,0.0,0.0,70,0,15,0
0.001589825119236884,0.3571428571428571,0.0,0.038356164383561646,45,0,39,2
0.003179650238473768,0.07142857142857142,0.0,0.0,98,1,2,1
0.033386327503974564,0.07142857142857142,0.3333333333333333,0.4301369863013699,150,1,2,1
0.0,0.6428571428571428,0.0,0.0,80,1,5,1
0.009538950715421305,0.21428571428571427,0.0,0.07397260273972603,299,1,32,0
0.009538950715421305,0.14285714285714285,0.0,0.0,60,0,4,1
0.0,0.2857142857142857,0.0,0.0,51,0,2,1
0.014308426073131956,0.07142857142857142,0.0,0.09863013698630137,140,1,62,2
0.0,0.14285714285714285,0.0,0.0,150,0,25,2
0.022257551669316377,0.0,0.0,0.0,70,0,12,0
0.02702702702702703,0.14285714285714285,0.0,0.0,40,0,21,0
0.001589825119236884,0.0,0.0,0.0,45,0,21,0
0.044515103338632754,0.07142857142857142,0.0,0.4904109589041096,67,0,4,1
0.009538950715421305,0.14285714285714285,0.0,0.0,150,1,12,0
0.006359300476947536,0.14285714285714285,0.0,0.0,77,1,21,0
0.031796502384737683,0.07142857142857142,0.0,0.0,175,1,28,1
0.29093799682034976,0.0,0.0,0.3287671232876712,85,1,54,0
0.001589825119236884,0.0,0.0,0.21643835616438356,1000,1,30,1
0.20349761526232116,0.0,0.0,0.18356164383561643,60,0,18,1
0.0,0.4285714285714286,0.0,0.0,45,0,2,1
0.001589825119236884,0.0,0.0,0.0,55,0,21,0
0.0,0.0,0.0,0.0,100,0,15,0
0.02384737678855326,0.0,0.6666666666666667,0.9616438356164384,200,1,28,1
0.015898251192368842,0.0,0.0,0.0,56,0,2,1
0.0,0.0,0.0,0.9945205479452055,50,0,105,4
0.06836248012718601,0.07142857142857142,0.3333333333333333,0.31232876712328766,114,0,12,0
0.05087440381558029,0.14285714285714285,0.0,0.8684931506849315,200,1,24,0
0.001589825119236884,0.14285714285714285,0.0,0.0,125,1,15,0
0.08426073131955486,0.4285714285714286,0.0,0.9178082191780822,60,0,124,2
0.015898251192368842,0.07142857142857142,0.0,0.06027397260273973,40,0,15,0
0.03815580286168522,0.0,0.0,0.0,105,1,12,0
0.001589825119236884,0.21428571428571427,0.0,0.0,70,0,30,1
0.031796502384737683,0.21428571428571427,0.0,0.9013698630136986,108,1,62,2
0.001589825119236884,0.07142857142857142,0.0,0.0,60,0,29,0
0.07790143084260732,0.07142857142857142,0.0,0.5780821917808219,130,1,3,0
0.009538950715421305,0.07142857142857142,0.0,0.0,30,0,39,2
